date,ticker,final_score,rating,price,valuation,growth,quality,ai_exposure,expectation_gap,momentum,risk_penalty,circuit_triggered
2026-09-09,BWXT,35.19,⚠️ 谨慎评估,158.1,,,,,,,,
2026-09-09,CAMT,21.41,🚫 风险较高,149.1,,,,,,,,
2026-09-09,CARL,54.77,👀 综合中性,15.32,,,,,,,,
2026-09-09,CBLL,51.78,👀 综合中性,24.3,,,,,,,,
2026-09-09,CBRS,45.1,⚠️ 谨慎评估,197.7,,,,,,,,
2026-09-09,CDNA,55.8,👀 综合中性,50.65,,,,,,,,
2026-09-09,CDNS,55.31,👀 综合中性,285.5,,,,,,,,
2026-09-09,CDRE,38.48,⚠️ 谨慎评估,28.9,,,,,,,,
2026-09-09,CERT,27.85,🚫 风险较高,7.675,,,,,,,,
2026-09-09,CEVA,33.09,🚫 风险较高,28.55,,,,,,,,
2026-09-09,CHKP,38.7,⚠️ 谨慎评估,134.5,,,,,,,,
2026-09-09,CLS,46.97,⚠️ 谨慎评估,70.0,,,,,,,,
2026-09-09,CMI,32.83,🚫 风险较高,550.7,,,,,,,,
2026-09-09,CMPD,29.5,🚫 风险较高,7.0,,,,,,,,
2026-09-09,CNMD,39.0,⚠️ 谨慎评估,46.44,,,,,,,,
2026-09-09,COHR,53.13,👀 综合中性,80.0,,,,,,,,
2026-09-09,COHU,44.67,⚠️ 谨慎评估,55.9,,,,,,,,
2026-09-09,CORZ,36.0,⚠️ 谨慎评估,17.95,,,,,,,,
2026-09-09,CPAY,62.96,👀 综合中性,407.5,,,,,,,,
2026-09-09,CR,44.71,⚠️ 谨慎评估,202.3,,,,,,,,
2026-09-09,CRCT,47.56,⚠️ 谨慎评估,5.38,,,,,,,,
2026-09-09,CRDO,34.28,🚫 风险较高,169.2,,,,,,,,
2026-09-09,CRL,39.08,⚠️ 谨慎评估,277.8,,,,,,,,
2026-09-09,CRM,59.61,👀 综合中性,247.8,,,,,,,,
2026-09-09,CRSR,31.26,🚫 风险较高,12.41,,,,,,,,
2026-09-09,CRUS,46.68,⚠️ 谨慎评估,108.9,,,,,,,,
2026-09-09,CRWD,54.53,👀 综合中性,209.0,,,,,,,,
2026-09-09,CRWV,48.55,⚠️ 谨慎评估,96.18,,,,,,,,
2026-09-09,CSCO,53.04,👀 综合中性,109.9,,,,,,,,
2026-09-09,CSTL,49.98,⚠️ 谨慎评估,32.82,,,,,,,,
2026-09-09,CSW,48.29,⚠️ 谨慎评估,296.8,,,,,,,,
2026-09-09,CTEV,45.9,⚠️ 谨慎评估,36.16,,,,,,,,
2026-09-09,CUAI,33.96,🚫 风险较高,5.0,,,,,,,,
2026-09-09,CW,34.73,🚫 风险较高,567.8,,,,,,,,
2026-09-09,CXT,50.82,👀 综合中性,50.83,,,,,,,,
2026-09-09,DBX,43.51,⚠️ 谨慎评估,34.26,,,,,,,,
2026-09-09,DCI,41.45,⚠️ 谨慎评估,89.87,,,,,,,,
2026-09-09,DCO,45.99,⚠️ 谨慎评估,168.3,,,,,,,,
2026-09-09,DCTH,49.66,⚠️ 谨慎评估,16.12,,,,,,,,
2026-09-09,DDOG,61.81,👀 综合中性,225.5,,,,,,,,
2026-09-09,DELL,41.09,⚠️ 谨慎评估,545.2,,,,,,,,
2026-09-09,DGX,54.68,👀 综合中性,233.8,,,,,,,,
2026-09-09,DHR,52.77,👀 综合中性,204.8,,,,,,,,
2026-09-09,DIOD,34.95,🚫 风险较高,91.62,,,,,,,,
2026-09-09,DLO,67.36,✅ 综合良好,14.7,,,,,,,,
2026-09-09,DOCN,40.29,⚠️ 谨慎评估,134.3,,,,,,,,
2026-09-09,DOCS,41.82,⚠️ 谨慎评估,24.3,,,,,,,,
2026-09-09,DOCU,59.21,👀 综合中性,63.96,,,,,,,,
2026-09-09,DOV,39.79,⚠️ 谨慎评估,192.2,,,,,,,,
2026-09-09,DOX,41.39,⚠️ 谨慎评估,59.8,,,,,,,,
2026-09-09,DPC,40.07,⚠️ 谨慎评估,40.56,,,,,,,,
2026-09-09,DRIO,22.07,🚫 风险较高,7.03,,,,,,,,
2026-09-09,DRS,44.04,⚠️ 谨慎评估,36.42,,,,,,,,
2026-09-09,DT,60.22,👀 综合中性,50.97,,,,,,,,
2026-09-09,DUOL,52.43,👀 综合中性,139.3,,,,,,,,
2026-09-09,DXCM,47.79,⚠️ 谨慎评估,84.54,,,,,,,,
2026-09-09,EAF,16.0,🚫 风险较高,6.15,,,,,,,,
2026-09-09,EMR,45.45,⚠️ 谨慎评估,151.8,,,,,,,,
2026-09-09,ENOV,29.26,🚫 风险较高,19.16,,,,,,,,
2026-09-09,ENR,35.89,⚠️ 谨慎评估,20.16,,,,,,,,
2026-09-09,ENS,48.54,⚠️ 谨慎评估,179.8,,,,,,,,
2026-09-09,ENTG,44.79,⚠️ 谨慎评估,142.4,,,,,,,,
2026-09-09,EPAC,50.13,👀 综合中性,36.53,,,,,,,,
2026-09-09,ESP,49.63,⚠️ 谨慎评估,62.83,,,,,,,,
2026-09-09,ESTA,49.42,⚠️ 谨慎评估,74.72,,,,,,,,
2026-09-09,ESTC,59.41,👀 综合中性,87.79,,,,,,,,
2026-09-09,ETN,39.53,⚠️ 谨慎评估,416.9,,,,,,,,
2026-09-09,EW,45.37,⚠️ 谨慎评估,86.27,,,,,,,,
2026-09-09,EXLS,51.68,👀 综合中性,35.18,,,,,,,,
2026-09-09,FAC,31.14,🚫 风险较高,5.39,,,,,,,,
2026-09-09,FCEL,15.61,🚫 风险较高,16.67,,,,,,,,
2026-09-09,FCX,39.98,⚠️ 谨慎评估,76.93,,,,,,,,
2026-09-09,FELE,39.91,⚠️ 谨慎评估,99.26,,,,,,,,
2026-09-09,FFIV,55.54,👀 综合中性,405.2,,,,,,,,
2026-09-09,FLGT,32.45,🚫 风险较高,19.61,,,,,,,,
2026-09-09,FLS,39.39,⚠️ 谨慎评估,75.77,,,,,,,,
2026-09-09,FLY,38.61,⚠️ 谨慎评估,22.15,,,,,,,,
2026-09-09,FN,45.99,⚠️ 谨慎评估,423.4,,,,,,,,
2026-09-09,FORM,49.47,⚠️ 谨慎评估,115.3,,,,,,,,
2026-09-09,FOUR,42.45,⚠️ 谨慎评估,42.77,,,,,,,,
2026-09-09,FPS,38.31,⚠️ 谨慎评估,31.3,,,,,,,,
2026-09-09,FRNM,64.27,👀 综合中性,15.89,,,,,,,,
2026-09-09,FTAI,32.62,🚫 风险较高,185.1,,,,,,,,
2026-09-09,FTNT,64.72,👀 综合中性,157.4,,,,,,,,
2026-09-09,GD,43.81,⚠️ 谨慎评估,352.7,,,,,,,,
2026-09-09,GDDY,49.17,⚠️ 谨慎评估,93.49,,,,,,,,
2026-09-09,GE,40.7,⚠️ 谨慎评估,325.1,,,,,,,,
2026-09-09,GEHC,40.89,⚠️ 谨慎评估,65.8,,,,,,,,
2026-09-09,GEN,59.64,👀 综合中性,29.7,,,,,,,,
2026-09-09,GEV,47.85,⚠️ 谨慎评估,955.2,,,,,,,,
2026-09-09,GFS,25.92,🚫 风险较高,45.97,,,,,,,,
2026-09-09,GGG,40.23,⚠️ 谨慎评估,76.53,,,,,,,,
2026-09-09,GH,59.27,👀 综合中性,164.5,,,,,,,,
2026-09-09,GHM,31.6,🚫 风险较高,88.4,,,,,,,,
2026-09-09,GKOS,60.23,👀 综合中性,181.5,,,,,,,,
2026-09-09,GMED,42.68,⚠️ 谨慎评估,74.63,,,,,,,,
2026-09-09,GNRC,37.3,⚠️ 谨慎评估,187.2,,,,,,,,
2026-09-09,GOOGL,57.33,👀 综合中性,330.2,,,,,,,,
2026-09-09,GRAL,25.99,🚫 风险较高,78.42,,,,,,,,
2026-09-09,GRC,39.82,⚠️ 谨慎评估,74.67,,,,,,,,
2026-09-09,GRMN,49.02,⚠️ 谨慎评估,272.2,,,,,,,,
2026-09-09,GSIT,12.15,🚫 风险较高,5.67,,,,,,,,
2026-09-09,GTES,51.85,👀 综合中性,26.31,,,,,,,,
2026-09-09,GTLB,64.0,👀 综合中性,46.61,,,,,,,,
2026-09-09,GTLS,28.52,🚫 风险较高,209.9,,,,,,,,
2026-09-09,HAE,42.42,⚠️ 谨慎评估,102.0,,,,,,,,
2026-09-09,HAWK,41.69,⚠️ 谨慎评估,16.56,,,,,,,,
2026-09-09,HAYW,37.3,⚠️ 谨慎评估,13.25,,,,,,,,
2026-09-09,HII,39.23,⚠️ 谨慎评估,282.2,,,,,,,,
2026-09-09,HLIO,48.11,⚠️ 谨慎评估,70.95,,,,,,,,
2026-09-09,HNGE,63.01,👀 综合中性,91.08,,,,,,,,
2026-09-09,HON,47.0,⚠️ 谨慎评估,206.7,,,,,,,,
2026-09-09,HONA,22.64,🚫 风险较高,152.2,,,,,,,,
2026-09-09,HPE,56.24,👀 综合中性,58.32,,,,,,,,
2026-09-09,HPQ,39.9,⚠️ 谨慎评估,31.71,,,,,,,,
2026-09-09,HQY,52.36,👀 综合中性,93.01,,,,,,,,
2026-09-09,HSTM,56.88,👀 综合中性,28.32,,,,,,,,
2026-09-09,HTFL,55.72,👀 综合中性,47.56,,,,,,,,
2026-09-09,HUBB,40.17,⚠️ 谨慎评估,456.6,,,,,,,,
2026-09-09,HUBS,58.54,👀 综合中性,233.0,,,,,,,,
2026-09-09,HWM,39.76,⚠️ 谨慎评估,231.8,,,,,,,,
2026-09-09,HXL,48.71,⚠️ 谨慎评估,90.83,,,,,,,,
2026-09-09,IART,35.16,⚠️ 谨慎评估,16.07,,,,,,,,
2026-09-09,IBM,29.98,🚫 风险较高,236.6,,,,,,,,
2026-09-09,ICHR,32.81,🚫 风险较高,58.17,,,,,,,,
2026-09-09,ICLR,32.85,🚫 风险较高,160.1,,,,,,,,
2026-09-09,IDXGD,42.59,⚠️ 谨慎评估,6.8,,,,,,,,
2026-09-09,IDXX,38.93,⚠️ 谨慎评估,517.5,,,,,,,,
2026-09-09,IE,25.21,🚫 风险较高,11.04,,,,,,,,
2026-09-09,IEX,42.23,⚠️ 谨慎评估,225.0,,,,,,,,
2026-09-09,ILMN,44.31,⚠️ 谨慎评估,207.4,,,,,,,,
2026-09-09,INFQ,51.36,👀 综合中性,13.84,,,,,,,,
2026-09-09,INIO,31.94,🚫 风险较高,20.79,,,,,,,,
2026-09-09,INMD,42.64,⚠️ 谨慎评估,14.92,,,,,,,,
2026-09-09,INSP,33.81,🚫 风险较高,65.2,,,,,,,,
2026-09-09,INTC,20.84,🚫 风险较高,105.3,,,,,,,,
2026-09-09,INTT,39.31,⚠️ 谨慎评估,11.55,,,,,,,,
2026-09-09,IONQ,30.34,🚫 风险较高,39.03,,,,,,,,
2026-09-09,IOT,52.63,👀 综合中性,38.16,,,,,,,,
2026-09-09,IPGP,27.67,🚫 风险较高,79.79,,,,,,,,
2026-09-09,IQV,47.35,⚠️ 谨慎评估,255.2,,,,,,,,
2026-09-09,IR,38.19,⚠️ 谨慎评估,74.05,,,,,,,,
2026-09-09,IRMD,31.24,🚫 风险较高,83.5,,,,,,,,
2026-09-09,IRTC,35.94,⚠️ 谨慎评估,121.5,,,,,,,,
2026-09-09,ISRG,41.82,⚠️ 谨慎评估,351.1,,,,,,,,
2026-09-09,ITGR,32.36,🚫 风险较高,126.4,,,,,,,,
2026-09-09,ITT,44.91,⚠️ 谨慎评估,199.4,,,,,,,,
2026-09-09,ITW,39.14,⚠️ 谨慎评估,264.9,,,,,,,,
2026-09-09,JBL,46.38,⚠️ 谨慎评估,313.6,,,,,,,,
2026-09-09,JBTM,48.23,⚠️ 谨慎评估,114.4,,,,,,,,
2026-09-09,KAI,43.87,⚠️ 谨慎评估,294.0,,,,,,,,
2026-09-09,KE,41.67,⚠️ 谨慎评估,24.94,,,,,,,,
2026-09-09,KIDS,47.62,⚠️ 谨慎评估,21.89,,,,,,,,
2026-09-09,KLAC,39.65,⚠️ 谨慎评估,182.1,,,,,,,,
2026-09-09,KLIC,53.75,👀 综合中性,83.31,,,,,,,,
2026-09-09,KRMN,33.15,🚫 风险较高,36.72,,,,,,,,
2026-09-09,KTOS,22.64,🚫 风险较高,46.81,,,,,,,,
2026-09-09,LASR,22.07,🚫 风险较高,41.22,,,,,,,,
2026-09-09,LH,53.94,👀 综合中性,321.4,,,,,,,,
2026-09-09,LHX,46.09,⚠️ 谨慎评估,252.7,,,,,,,,
2026-09-09,LITE,44.25,⚠️ 谨慎评估,1018.0,,,,,,,,
2026-09-09,LIVN,59.05,👀 综合中性,78.67,,,,,,,,
2026-09-09,LMRI,21.85,🚫 风险较高,11.42,,,,,,,,
2026-09-09,LMT,51.6,👀 综合中性,526.0,,,,,,,,
2026-09-09,LOAR,41.2,⚠️ 谨慎评估,66.21,,,,,,,,
2026-09-09,LRCX,44.79,⚠️ 谨慎评估,315.8,,,,,,,,
2026-09-09,LSCC,58.51,👀 综合中性,117.7,,,,,,,,
2026-09-09,LTBR,13.26,🚫 风险较高,7.7,,,,,,,,
2026-09-09,LUNR,43.59,⚠️ 谨慎评估,15.16,,,,,,,,
2026-09-09,LYNX,46.98,⚠️ 谨慎评估,13.26,,,,,,,,
2026-09-09,MBGL,45.47,⚠️ 谨慎评估,19.86,,,,,,,,
2026-09-09,MBLY,34.96,🚫 风险较高,8.275,,,,,,,,
2026-09-09,MCHP,41.79,⚠️ 谨慎评估,73.48,,,,,,,,
2026-09-09,MDB,54.7,👀 综合中性,364.1,,,,,,,,
2026-09-09,MDT,55.74,👀 综合中性,92.45,,,,,,,,
2026-09-09,MEDP,55.9,👀 综合中性,580.7,,,,,,,,
2026-09-09,META,57.65,👀 综合中性,651.4,,,,,,,,
2026-09-09,MFP,26.2,🚫 风险较高,43.53,,,,,,,,
2026-09-09,MFPVV,41.72,⚠️ 谨慎评估,35.05,,,,,,,,
2026-09-09,MIDD,37.16,⚠️ 谨慎评估,106.5,,,,,,,,
2026-09-09,MIR,37.32,⚠️ 谨慎评估,16.61,,,,,,,,
2026-09-09,MPWR,47.44,⚠️ 谨慎评估,1207.0,,,,,,,,
2026-09-09,MRAM,42.04,⚠️ 谨慎评估,16.89,,,,,,,,
2026-09-09,MRCY,23.5,🚫 风险较高,80.81,,,,,,,,
2026-09-09,MRVL,43.08,⚠️ 谨慎评估,237.4,,,,,,,,
2026-09-09,MSFT,57.73,👀 综合中性,493.4,,,,,,,,
2026-09-09,MTD,40.59,⚠️ 谨慎评估,1298.0,,,,,,,,
2026-09-09,MTSI,46.56,⚠️ 谨慎评估,283.1,,,,,,,,
2026-09-09,MU,50.15,👀 综合中性,1021.0,,,,,,,,
2026-09-09,MWA,41.58,⚠️ 谨慎评估,23.85,,,,,,,,
2026-09-09,MXL,36.39,⚠️ 谨慎评估,70.61,,,,,,,,
2026-09-09,NDRA,43.31,⚠️ 谨慎评估,5.76,,,,,,,,
2026-09-09,NDSN,51.15,👀 综合中性,315.2,,,,,,,,
2026-09-09,NEO,35.9,⚠️ 谨慎评估,17.81,,,,,,,,
2026-09-09,NEOG,31.38,🚫 风险较高,11.94,,,,,,,,
2026-09-09,NET,58.22,👀 综合中性,313.0,,,,,,,,
2026-09-09,NFLX,50.45,👀 综合中性,76.23,,,,,,,,
2026-09-09,NNE,18.08,🚫 风险较高,18.61,,,,,,,,
2026-09-09,NOC,32.18,🚫 风险较高,516.4,,,,,,,,
2026-09-09,NOW,60.7,👀 综合中性,131.4,,,,,,,,
2026-09-09,NPK,49.89,⚠️ 谨慎评估,144.1,,,,,,,,
2026-09-09,NPO,33.45,🚫 风险较高,300.1,,,,,,,,
2026-09-09,NRC,43.9,⚠️ 谨慎评估,20.98,,,,,,,,
2026-09-09,NTAP,64.7,👀 综合中性,186.8,,,,,,,,
2026-09-09,NTNX,64.49,👀 综合中性,67.6,,,,,,,,
2026-09-09,NTRA,59.24,👀 综合中性,328.5,,,,,,,,
2026-09-09,NTSK,45.17,⚠️ 谨慎评估,14.64,,,,,,,,
2026-09-09,NVCR,48.79,⚠️ 谨慎评估,16.31,,,,,,,,
2026-09-09,NVDA,76.13,✅ 综合良好,223.9,,,,,,,,
2026-09-09,NVEC,63.51,👀 综合中性,100.5,,,,,,,,
2026-09-09,NVMI,26.32,🚫 风险较高,378.1,,,,,,,,
2026-09-09,NVT,58.5,👀 综合中性,160.1,,,,,,,,
2026-09-09,NVTS,9.38,🚫 风险较高,11.67,,,,,,,,
2026-09-09,NXPI,51.22,👀 综合中性,226.5,,,,,,,,
2026-09-09,OESX,41.45,⚠️ 谨慎评估,30.27,,,,,,,,
2026-09-09,OKTA,59.98,👀 综合中性,170.7,,,,,,,,
2026-09-09,OMCL,48.55,⚠️ 谨慎评估,33.44,,,,,,,,
2026-09-09,OMDA,44.01,⚠️ 谨慎评估,21.45,,,,,,,,
2026-09-09,ON,35.98,⚠️ 谨慎评估,71.6,,,,,,,,
2026-09-09,ONTO,50.11,👀 综合中性,282.7,,,,,,,,
2026-09-09,OPRX,35.69,⚠️ 谨慎评估,7.29,,,,,,,,
2026-09-09,ORCL,34.12,🚫 风险较高,162.5,,,,,,,,
2026-09-09,OSS,47.34,⚠️ 谨慎评估,9.535,,,,,,,,
2026-09-09,OTIS,41.26,⚠️ 谨慎评估,69.22,,,,,,,,
2026-09-09,P,42.02,⚠️ 谨慎评估,98.87,,,,,,,,
2026-09-09,PANW,61.26,👀 综合中性,336.1,,,,,,,,
2026-09-09,PATH,63.22,👀 综合中性,13.48,,,,,,,,
2026-09-09,PAY,57.05,👀 综合中性,35.15,,,,,,,,
2026-09-09,PEN,35.15,⚠️ 谨慎评估,319.7,,,,,,,,
2026-09-09,PH,40.01,⚠️ 谨慎评估,953.2,,,,,,,,
2026-09-09,PHR,48.99,⚠️ 谨慎评估,10.35,,,,,,,,
2026-09-09,PI,23.06,🚫 风险较高,167.0,,,,,,,,
2026-09-09,PINC,56.57,👀 综合中性,,,,,,,,,
2026-09-09,PL,41.13,⚠️ 谨慎评估,17.45,,,,,,,,
2026-09-09,PLAB,33.63,🚫 风险较高,29.03,,,,,,,,
2026-09-09,PLPC,50.75,👀 综合中性,412.4,,,,,,,,
2026-09-09,PLTR,71.35,✅ 综合良好,170.9,,,,,,,,
2026-09-09,PNR,31.71,🚫 风险较高,57.7,,,,,,,,
2026-09-09,PODD,48.98,⚠️ 谨慎评估,140.8,,,,,,,,
2026-09-09,POET,51.01,👀 综合中性,8.115,,,,,,,,
2026-09-09,POWI,34.67,🚫 风险较高,49.65,,,,,,,,
2026-09-09,POWL,28.95,🚫 风险较高,181.8,,,,,,,,
2026-09-09,PRCT,40.47,⚠️ 谨慎评估,20.88,,,,,,,,
2026-09-09,PRPO,49.24,⚠️ 谨慎评估,26.4,,,,,,,,
2026-09-09,PRVA,55.32,👀 综合中性,20.44,,,,,,,,
2026-09-09,PSNL,30.19,🚫 风险较高,16.49,,,,,,,,
2026-09-09,PSQL,21.37,🚫 风险较高,8.02,,,,,,,,
2026-09-09,PTC,48.05,⚠️ 谨慎评估,130.3,,,,,,,,
2026-09-09,PXLW,40.55,⚠️ 谨慎评估,6.94,,,,,,,,
2026-09-09,Q,37.6,⚠️ 谨慎评估,125.3,,,,,,,,
2026-09-09,QBTS,20.23,🚫 风险较高,17.45,,,,,,,,
2026-09-09,QCOM,36.87,⚠️ 谨慎评估,176.1,,,,,,,,
2026-09-09,QDEL,32.2,🚫 风险较高,13.0,,,,,,,,
2026-09-09,QGEN,39.71,⚠️ 谨慎评估,42.5,,,,,,,,
2026-09-09,QLYS,56.26,👀 综合中性,171.2,,,,,,,,
2026-09-09,QMCO,22.53,🚫 风险较高,24.82,,,,,,,,
2026-09-09,QRVO,50.24,👀 综合中性,104.2,,,,,,,,
2026-09-09,QUBT,30.7,🚫 风险较高,8.14,,,,,,,,
2026-09-09,QUIK,45.41,⚠️ 谨慎评估,10.8,,,,,,,,
2026-09-09,RBCN,23.25,🚫 风险较高,6.3,,,,,,,,
2026-09-09,RBRK,63.02,👀 综合中性,90.75,,,,,,,,
2026-09-09,RCAT,46.9,⚠️ 谨慎评估,8.405,,,,,,,,
2026-09-09,RDNT,42.49,⚠️ 谨慎评估,71.14,,,,,,,,
2026-09-09,RDW,31.96,🚫 风险较高,11.02,,,,,,,,
2026-09-09,RELY,61.85,👀 综合中性,24.11,,,,,,,,
2026-09-09,RFIL,30.24,🚫 风险较高,10.23,,,,,,,,
2026-09-09,RGTI,40.42,⚠️ 谨慎评估,15.62,,,,,,,,
2026-09-09,RKLB,24.37,🚫 风险较高,64.12,,,,,,,,
2026-09-09,RMBS,35.77,⚠️ 谨慎评估,87.39,,,,,,,,
2026-09-09,ROK,42.77,⚠️ 谨慎评估,427.7,,,,,,,,
2026-09-09,RRX,41.0,⚠️ 谨慎评估,161.9,,,,,,,,
2026-09-09,RTX,46.26,⚠️ 谨慎评估,199.1,,,,,,,,
2026-09-09,RVTY,36.45,⚠️ 谨慎评估,122.8,,,,,,,,
2026-09-09,RXRX,38.04,⚠️ 谨慎评估,3.245,,,,,,,,
2026-09-09,S,58.01,👀 综合中性,19.59,,,,,,,,
2026-09-09,SAIL,37.53,⚠️ 谨慎评估,17.75,,,,,,,,
2026-09-09,SARO,38.81,⚠️ 谨慎评估,24.09,,,,,,,,
2026-09-09,SCCO,63.36,👀 综合中性,210.3,,,,,,,,
2026-09-09,SCIA,64.92,👀 综合中性,9.31,,,,,,,,
2026-09-09,SDGR,44.79,⚠️ 谨慎评估,19.5,,,,,,,,
2026-09-09,SHC,48.96,⚠️ 谨慎评估,18.36,,,,,,,,
2026-09-09,SIBN,46.37,⚠️ 谨慎评估,18.51,,,,,,,,
2026-09-09,SITM,30.92,🚫 风险较高,611.8,,,,,,,,
2026-09-09,SKHY,65.81,✅ 综合良好,194.1,,,,,,,,
2026-09-09,SKYT,48.45,⚠️ 谨慎评估,32.46,,,,,,,,
2026-09-09,SLAB,41.62,⚠️ 谨慎评估,219.7,,,,,,,,
2026-09-09,SLP,38.52,⚠️ 谨慎评估,18.43,,,,,,,,
2026-09-09,SMCI,57.74,👀 综合中性,39.48,,,,,,,,
2026-09-09,SMR,10.8,🚫 风险较高,10.85,,,,,,,,
2026-09-09,SMTC,26.68,🚫 风险较高,165.4,,,,,,,,
2026-09-09,SNDK,58.25,👀 综合中性,1775.0,,,,,,,,
2026-09-09,SNOW,53.46,👀 综合中性,336.5,,,,,,,,
2026-09-09,SNPS,62.79,👀 综合中性,392.9,,,,,,,,
2026-09-09,SOPH,55.41,👀 综合中性,7.93,,,,,,,,
2026-09-09,SOUN,40.12,⚠️ 谨慎评估,6.575,,,,,,,,
2026-09-09,SPCX,43.06,⚠️ 谨慎评估,146.2,,,,,,,,
2026-09-09,SPOK,43.65,⚠️ 谨慎评估,10.53,,,,,,,,
2026-09-09,SSYS,18.48,🚫 风险较高,7.755,,,,,,,,
2026-09-09,STE,40.71,⚠️ 谨慎评估,216.5,,,,,,,,
2026-09-09,STI,59.9,👀 综合中性,7.11,,,,,,,,
2026-09-09,STX,52.08,👀 综合中性,912.4,,,,,,,,
2026-09-09,SWKS,27.91,🚫 风险较高,75.47,,,,,,,,
2026-09-09,SXI,40.4,⚠️ 谨慎评估,274.2,,,,,,,,
2026-09-09,SYK,47.66,⚠️ 谨慎评估,273.9,,,,,,,,
2026-09-09,SYM,25.25,🚫 风险较高,43.29,,,,,,,,
2026-09-09,SYNA,32.11,🚫 风险较高,95.47,,,,,,,,
2026-09-09,TACT,32.59,🚫 风险较高,5.38,,,,,,,,
2026-09-09,TALK,42.0,⚠️ 谨慎评估,5.25,,,,,,,,
2026-09-09,TBRG,40.73,⚠️ 谨慎评估,26.24,,,,,,,,
2026-09-09,TDG,44.64,⚠️ 谨慎评估,1138.0,,,,,,,,
2026-09-09,TDOC,26.18,🚫 风险较高,6.05,,,,,,,,
2026-09-09,TEAM,63.67,👀 综合中性,177.7,,,,,,,,
2026-09-09,TEM,38.84,⚠️ 谨慎评估,62.24,,,,,,,,
2026-09-09,TENB,49.56,⚠️ 谨慎评估,33.87,,,,,,,,
2026-09-09,TER,57.24,👀 综合中性,379.9,,,,,,,,
2026-09-09,TMDX,26.68,🚫 风险较高,87.05,,,,,,,,
2026-09-09,TMO,50.04,👀 综合中性,605.4,,,,,,,,
2026-09-09,TNC,33.43,🚫 风险较高,71.37,,,,,,,,
2026-09-09,TNDM,26.44,🚫 风险较高,19.18,,,,,,,,
2026-09-09,TOST,50.63,👀 综合中性,32.64,,,,,,,,
2026-09-09,TRT,46.63,⚠️ 谨慎评估,10.64,,,,,,,,
2026-09-09,TSLA,23.57,🚫 风险较高,368.9,,,,,,,,
2026-09-09,TSM,64.79,👀 综合中性,434.6,,,,,,,,
2026-09-09,TTD,39.24,⚠️ 谨慎评估,13.96,,,,,,,,
2026-09-09,TWLO,57.92,👀 综合中性,231.3,,,,,,,,
2026-09-09,TWST,40.12,⚠️ 谨慎评估,124.2,,,,,,,,
2026-09-09,TXG,33.51,🚫 风险较高,66.26,,,,,,,,
2026-09-09,TXN,47.11,⚠️ 谨慎评估,262.4,,,,,,,,
2026-09-09,TXT,36.87,⚠️ 谨慎评估,80.61,,,,,,,,
2026-09-09,TYL,49.71,⚠️ 谨慎评估,342.6,,,,,,,,
2026-09-09,U,42.5,⚠️ 谨慎评估,42.78,,,,,,,,
2026-09-09,UCTT,36.84,⚠️ 谨慎评估,75.47,,,,,,,,
2026-09-09,UFPT,41.51,⚠️ 谨慎评估,280.7,,,,,,,,
2026-09-09,ULBI,45.19,⚠️ 谨慎评估,5.996,,,,,,,,
2026-09-09,UMAC,34.93,🚫 风险较高,24.89,,,,,,,,
2026-09-09,VCYT,45.65,⚠️ 谨慎评估,43.6,,,,,,,,
2026-09-09,VECO,33.0,🚫 风险较高,44.8,,,,,,,,
2026-09-09,VEEV,59.69,👀 综合中性,262.5,,,,,,,,
2026-09-09,VELO,26.49,🚫 风险较高,11.18,,,,,,,,
2026-09-09,VOYG,25.11,🚫 风险较高,34.05,,,,,,,,
2026-09-09,VREX,35.94,⚠️ 谨慎评估,18.5,,,,,,,,
2026-09-09,VRNS,48.03,⚠️ 谨慎评估,45.46,,,,,,,,
2026-09-09,VRSN,52.84,👀 综合中性,286.6,,,,,,,,
2026-09-09,VRT,49.0,⚠️ 谨慎评估,267.2,,,,,,,,
2026-09-09,VSEC,54.4,👀 综合中性,201.5,,,,,,,,
2026-09-09,VSH,41.61,⚠️ 谨慎评估,31.7,,,,,,,,
2026-09-09,VVX,47.76,⚠️ 谨慎评估,73.7,,,,,,,,
2026-09-09,WAT,61.77,👀 综合中性,407.2,,,,,,,,
2026-09-09,WAY,52.41,👀 综合中性,23.71,,,,,,,,
2026-09-09,WDAY,61.07,👀 综合中性,184.8,,,,,,,,
2026-09-09,WDC,50.87,👀 综合中性,493.4,,,,,,,,
2026-09-09,WEAV,47.5,⚠️ 谨慎评估,7.315,,,,,,,,
2026-09-09,WEX,65.59,✅ 综合良好,186.7,,,,,,,,
2026-09-09,WGS,29.01,🚫 风险较高,87.7,,,,,,,,
2026-09-09,WIX,46.78,⚠️ 谨慎评估,71.53,,,,,,,,
2026-09-09,WOLF,27.88,🚫 风险较高,27.94,,,,,,,,
2026-09-09,WTS,46.74,⚠️ 谨慎评估,357.1,,,,,,,,
2026-09-09,WWD,42.77,⚠️ 谨慎评估,336.9,,,,,,,,
2026-09-09,XE,42.42,⚠️ 谨慎评估,17.23,,,,,,,,
2026-09-09,XGN,34.65,🚫 风险较高,7.365,,,,,,,,
2026-09-09,XPON,24.51,🚫 风险较高,5.42,,,,,,,,
2026-09-09,XYL,34.6,🚫 风险较高,107.0,,,,,,,,
2026-09-09,XYZ,22.78,🚫 风险较高,79.0,,,,,,,,
2026-09-09,YSS,22.03,🚫 风险较高,8.51,,,,,,,,
2026-09-09,ZBH,52.92,👀 综合中性,94.33,,,,,,,,
